timestamp,latitude,longitude,region,central_pressure,pressure_trend,sea_level_pressure,wind_speed,wind_direction,wind_gusts,wind_shear,sea_surface_temp,wave_height,tidal_level,current_speed,salinity,air_temperature,humidity,precipitation,visibility,cloud_cover,cloud_top_temp,vorticity,divergence,convective_activity,cyclone_formation_probability,intensification_rate,landfall_eta,cyclone_category,data_reliability,battery_level,signal_strength
2025-08-24T13:09:46.591Z,21.663,69.645,Porbandar,977.5,-2.082,980.75,154.82,181.0,200.65,7.03,30.09,8.83,3.6,2.4,34.75,31.14,91.6,50.56,2.4,86.9,-68.44,0.000948,-0.000474,0.759,0.95,0.87,25,3,0.974,74.2,-36.7
2025-08-24T12:39:46.591Z,22.2341,69.0034,Dwarka,981.67,-1.254,986.56,147.71,177.5,171.48,7.99,29.54,6.75,3.32,2.12,34.79,30.73,89.3,37.34,3.5,78.6,-64.29,0.00081,-0.000405,0.648,0.95,0.524,29,3,0.928,91.1,-33.1
2025-08-24T12:09:46.591Z,22.4278,70.119,Jamnagar,995.87,-0.566,999.77,86.66,184.2,108.01,13.99,27.97,3.82,2.54,1.34,34.96,29.55,78.0,22.92,6.7,55.1,-52.54,0.000418,-0.000209,0.334,0.501,0.0,28,1,0.993,81.0,-30.3
2025-08-24T11:39:46.591Z,21.8344,72.2413,Bhavnagar,1007.35,-0.131,1008.79,35.68,159.2,42.44,5.37,26.87,2.97,1.99,0.78,35.06,28.73,70.7,-0.02,8.9,38.5,-44.27,0.000142,-7.1e-05,0.114,0.171,0.0,28,0,0.883,93.8,-39.5
2025-08-24T11:09:46.591Z,20.9165,70.2284,Veraval,993.06,-0.607,996.79,84.79,190.2,118.99,7.09,28.24,5.55,2.67,1.47,34.91,29.76,82.2,29.15,6.1,59.1,-54.56,0.000485,-0.000243,0.388,0.582,0.0,28,2,0.919,93.5,-41.0
2025-08-24T10:39:46.591Z,22.9889,72.6252,Ahmedabad Coast,996.93,-0.054,1002.72,70.07,199.6,99.01,16.44,27.76,4.73,2.43,1.23,35.21,29.39,80.8,16.25,7.1,51.8,-50.92,0.000364,-0.000182,0.291,0.437,0.0,28,1,0.989,98.8,-38.9
2025-08-24T10:09:46.591Z,22.1984,71.1036,Gujarat Coast,987.87,-0.801,993.34,108.32,195.3,145.22,12.82,28.72,6.81,2.91,1.71,35.04,30.11,86.3,34.2,5.2,66.3,-58.15,0.000605,-0.000302,0.484,0.726,0.012,28,2,0.978,82.7,-40.5
2025-08-24T09:39:46.591Z,21.7199,69.7044,Porbandar,996.8,-0.393,1001.88,73.37,161.1,99.6,15.87,27.81,3.75,2.46,1.26,35.22,29.43,81.7,19.48,7.0,52.7,-51.33,0.000378,-0.000189,0.302,0.453,0.0,28,1,0.975,70.4,-43.6
2025-08-24T09:09:46.591Z,22.1395,68.8858,Dwarka,979.61,-2.411,985.82,158.62,184.4,179.43,18.03,29.76,8.74,3.43,2.23,35.03,30.9,93.0,40.62,3.1,81.9,-65.95,0.000865,-0.000433,0.692,0.95,0.663,27,3,0.943,73.4,-38.8
2025-08-24T08:39:46.591Z,22.4538,69.9859,Jamnagar,1000.69,-0.126,1001.31,81.84,185.3,87.73,15.0,27.73,3.81,2.42,1.21,34.6,29.37,80.1,16.75,7.1,51.4,-50.72,0.000357,-0.000179,0.286,0.429,0.0,28,1,0.935,84.8,-33.9
2025-08-24T08:09:46.591Z,21.6675,72.0552,Bhavnagar,999.6,-0.126,1003.69,62.59,152.9,82.42,19.73,27.55,4.5,2.33,1.13,35.43,29.24,73.5,18.67,7.5,48.8,-49.39,0.000313,-0.000156,0.25,0.376,0.0,28,1,0.855,73.4,-31.0
2025-08-24T07:39:46.591Z,20.8522,70.1912,Veraval,983.59,-1.026,991.47,135.25,155.2,154.77,18.94,29.14,6.57,3.12,1.92,34.99,30.43,86.2,42.69,4.3,72.7,-61.33,0.000711,-0.000356,0.569,0.853,0.278,31,3,0.966,93.5,-45.6
2025-08-24T07:09:46.591Z,23.0605,72.6446,Ahmedabad Coast,1008.55,-0.369,1012.18,41.04,165.5,33.76,14.63,26.69,2.02,1.9,0.69,35.07,28.59,76.3,7.56,9.2,35.8,-42.92,9.7e-05,-4.9e-05,0.078,0.117,0.0,28,0,0.897,91.7,-35.7
2025-08-24T06:39:46.591Z,22.2313,71.2539,Gujarat Coast,980.98,-1.095,984.4,144.68,202.7,168.72,6.82,29.75,8.4,3.42,2.22,35.02,30.88,88.1,44.49,3.1,81.7,-65.85,0.000862,-0.000431,0.689,0.95,0.654,27,3,0.859,82.0,-36.1
2025-08-24T06:09:46.591Z,21.6607,69.7284,Porbandar,989.09,-1.63,993.58,107.82,202.2,136.02,14.94,28.6,5.79,2.85,1.65,34.84,30.03,84.1,19.97,5.4,64.5,-57.26,0.000575,-0.000288,0.46,0.691,0.0,28,2,0.933,82.6,-35.7
2025-08-24T05:39:46.591Z,22.2258,68.9906,Dwarka,996.18,-0.934,998.06,86.46,191.9,96.53,11.35,28.09,5.35,2.6,1.4,35.37,29.64,76.2,24.77,6.4,56.9,-53.43,0.000448,-0.000224,0.358,0.537,0.0,28,1,0.926,80.3,-42.8
2025-08-24T05:09:46.591Z,22.5027,69.9824,Jamnagar,992.55,-0.392,999.22,92.42,164.9,116.43,9.57,28.1,5.28,2.6,1.4,35.02,29.65,78.9,20.68,6.4,57.0,-53.5,0.00045,-0.000225,0.36,0.54,0.0,28,1,0.994,80.3,-39.6
2025-08-24T04:39:46.591Z,21.749,72.1376,Bhavnagar,988.13,-0.599,990.15,113.67,158.9,155.75,14.3,28.98,6.82,3.04,1.84,34.94,30.31,90.9,24.5,4.6,70.2,-60.09,0.00067,-0.000335,0.536,0.804,0.174,28,3,0.982,94.4,-31.8
2025-08-24T04:09:46.591Z,20.9111,70.1334,Veraval,983.81,-1.984,988.65,143.17,192.4,150.5,15.33,29.32,7.22,3.21,2.01,35.43,30.56,93.1,40.5,4.0,75.3,-62.65,0.000755,-0.000377,0.604,0.906,0.387,30,3,0.906,75.6,-47.7
2025-08-24T03:39:46.591Z,23.0808,72.6667,Ahmedabad Coast,1002.41,-1.119,1007.71,63.29,193.2,76.75,18.51,27.3,2.7,2.2,1.0,34.75,29.05,81.0,10.3,8.0,45.1,-47.53,0.000251,-0.000125,0.201,0.301,0.0,28,0,0.893,71.5,-43.8
2025-08-24T03:09:46.591Z,22.3151,71.2922,Gujarat Coast,995.4,-0.573,999.56,90.22,204.2,106.66,12.08,27.96,3.59,2.53,1.33,35.22,29.55,84.6,18.87,6.7,54.9,-52.47,0.000416,-0.000208,0.333,0.499,0.0,28,1,0.949,95.9,-45.1
2025-08-24T02:39:46.591Z,21.6819,69.549,Porbandar,996.08,-1.447,999.36,78.69,192.4,92.14,9.97,28.07,4.99,2.58,1.38,35.2,29.62,85.6,30.52,6.5,56.5,-53.24,0.000441,-0.000221,0.353,0.53,0.0,28,1,1.0,90.9,-30.8
2025-08-24T02:09:46.591Z,22.1517,69.0178,Dwarka,974.45,-2.114,980.96,169.46,161.7,199.67,19.01,30.14,8.62,3.62,2.42,34.79,31.18,90.3,51.32,2.3,87.7,-68.83,0.000961,-0.00048,0.769,0.95,0.902,25,3,0.95,71.2,-31.3
2025-08-24T01:39:46.592Z,22.3908,70.1495,Jamnagar,1013.69,-0.339,1012.36,15.21,193.8,21.15,5.71,26.43,0.4,1.77,0.57,34.66,28.4,74.7,-2.61,9.7,32.0,-41.01,3.4e-05,-1.7e-05,0.027,0.04,0.0,28,0,0.959,97.2,-43.3
2025-08-24T01:09:46.592Z,21.794,72.1979,Bhavnagar,1000.03,-0.803,1001.66,71.85,205.9,90.31,6.41,27.71,2.82,2.4,1.2,35.38,29.35,75.8,14.19,7.2,51.1,-50.54,0.000351,-0.000176,0.281,0.422,0.0,28,1,0.852,88.3,-49.2
2025-08-24T00:39:46.592Z,21.0104,70.1346,Veraval,1007.79,-0.465,1010.71,26.89,185.0,40.94,15.52,26.69,2.62,1.9,0.7,35.42,28.59,74.0,7.75,9.2,35.9,-42.93,9.8e-05,-4.9e-05,0.078,0.117,0.0,28,0,0.892,98.0,-44.4
2025-08-24T00:09:46.592Z,23.0773,72.583,Ahmedabad Coast,971.24,-1.357,979.35,178.52,206.0,195.79,17.88,30.27,9.63,3.69,2.49,35.47,31.28,97.2,55.04,2.0,89.6,-69.81,0.000994,-0.000497,0.795,0.95,0.984,24,4,0.995,96.2,-36.2
2025-08-23T23:39:46.592Z,22.3426,71.0949,Gujarat Coast,993.93,-1.274,1001.23,74.17,165.7,101.71,19.27,28.0,3.51,2.55,1.35,35.34,29.58,77.1,23.54,6.6,55.6,-52.78,0.000426,-0.000213,0.341,0.511,0.0,28,1,0.884,94.4,-32.1
2025-08-23T23:09:46.592Z,21.7369,69.6126,Porbandar,1003.92,0.096,1010.11,54.07,187.7,68.8,16.33,27.02,3.1,2.06,0.86,34.85,28.84,75.9,10.11,8.6,40.8,-45.42,0.000181,-9e-05,0.145,0.217,0.0,28,0,0.919,85.6,-48.9
2025-08-23T22:39:46.592Z,22.3069,68.9798,Dwarka,978.07,-1.952,983.17,149.52,204.9,184.21,16.03,30.0,8.58,3.55,2.35,34.96,31.08,91.1,37.0,2.6,85.5,-67.77,0.000926,-0.000463,0.741,0.95,0.814,26,3,0.974,92.2,-30.0
2025-08-23T22:09:46.592Z,22.4364,70.082,Jamnagar,1011.91,-0.086,1014.11,19.81,165.1,32.35,13.06,26.53,1.54,1.82,0.62,34.82,28.48,75.6,5.26,9.5,33.5,-41.75,5.8e-05,-2.9e-05,0.047,0.07,0.0,28,0,0.943,79.0,-47.1
2025-08-23T21:39:46.592Z,21.7437,72.167,Bhavnagar,1011.35,0.194,1013.57,27.65,180.2,33.47,16.88,26.61,1.1,1.85,0.65,34.59,28.53,75.1,-4.14,9.4,34.6,-42.3,7.7e-05,-3.8e-05,0.061,0.092,0.0,28,0,0.979,94.4,-40.4
2025-08-23T21:09:46.592Z,20.8775,70.2582,Veraval,1009.4,0.421,1015.17,26.57,162.6,33.23,12.97,26.44,1.27,1.77,0.57,35.26,28.4,70.8,3.53,9.7,32.0,-41.02,3.4e-05,-1.7e-05,0.027,0.041,0.0,28,0,0.907,83.3,-46.0
2025-08-23T20:39:46.592Z,22.9432,72.5461,Ahmedabad Coast,990.01,-1.759,994.38,98.91,165.3,124.68,9.57,28.6,5.85,2.85,1.65,34.9,30.02,82.0,34.45,5.4,64.5,-57.24,0.000575,-0.000287,0.46,0.69,0.0,28,2,0.993,84.9,-45.9
2025-08-23T20:09:46.592Z,22.3461,71.1702,Gujarat Coast,1003.04,-0.057,1005.11,66.74,189.1,75.0,6.68,27.4,3.25,2.25,1.05,35.47,29.13,81.3,17.99,7.8,46.5,-48.25,0.000275,-0.000138,0.22,0.33,0.0,28,0,0.915,89.2,-38.6
2025-08-23T19:39:46.592Z,21.6682,69.5654,Porbandar,971.9,-1.311,980.4,171.14,150.5,202.48,10.52,30.2,8.97,3.65,2.45,34.78,31.22,97.8,55.86,2.2,88.5,-69.25,0.000975,-0.000488,0.78,0.95,0.938,25,4,0.865,81.3,-38.9
2025-08-23T19:09:46.592Z,22.2886,69.0157,Dwarka,1007.31,-0.9,1009.88,41.14,208.1,69.49,13.98,27.05,2.98,2.08,0.88,35.1,28.86,77.3,0.52,8.5,41.3,-45.63,0.000188,-9.4e-05,0.15,0.225,0.0,28,0,0.868,78.1,-46.9
2025-08-23T18:39:46.592Z,22.5376,69.9923,Jamnagar,999.32,-0.987,1004.88,65.84,180.5,91.55,6.14,27.62,4.22,2.36,1.16,35.23,29.29,74.5,17.84,7.4,49.8,-49.89,0.00033,-0.000165,0.264,0.395,0.0,28,1,0.963,85.2,-41.9
2025-08-23T18:09:46.592Z,21.7134,72.1391,Bhavnagar,996.65,-0.228,1001.31,65.63,189.4,89.66,10.91,27.73,2.89,2.41,1.21,35.05,29.37,79.4,20.06,7.1,51.4,-50.7,0.000357,-0.000178,0.285,0.428,0.0,28,1,0.88,80.7,-32.4
2025-08-23T17:39:46.592Z,20.9165,70.2566,Veraval,988.76,-1.668,994.06,115.14,179.9,137.14,8.92,28.71,5.75,2.91,1.7,35.46,30.11,83.7,39.02,5.2,66.1,-58.06,0.000602,-0.000301,0.482,0.722,0.005,28,2,0.974,84.2,-37.3
2025-08-23T17:09:46.592Z,23.1054,72.5255,Ahmedabad Coast,999.43,-1.288,1005.15,53.23,153.6,73.46,13.68,27.45,4.16,2.28,1.08,34.84,29.16,79.4,20.66,7.7,47.3,-48.63,0.000288,-0.000144,0.23,0.345,0.0,28,1,0.931,81.9,-33.7
2025-08-23T16:39:46.592Z,22.2649,71.2154,Gujarat Coast,992.99,-1.473,999.28,83.84,162.8,116.88,14.51,28.15,4.84,2.63,1.42,34.91,29.69,80.6,20.08,6.3,57.7,-53.87,0.000462,-0.000231,0.37,0.555,0.0,28,2,0.946,83.0,-36.9
2025-08-23T16:09:46.592Z,21.6661,69.5504,Porbandar,978.68,-1.625,987.1,153.44,181.3,173.21,10.55,29.65,8.34,3.38,2.18,35.15,30.82,86.6,41.96,3.3,80.3,-65.16,0.000839,-0.000419,0.671,0.95,0.596,28,3,0.955,70.7,-35.6
2025-08-23T15:39:46.592Z,22.3171,69.0118,Dwarka,1005.3,-1.211,1005.1,49.95,150.6,73.24,7.93,27.29,2.2,2.2,1.0,34.64,29.04,76.6,16.22,8.0,44.9,-47.43,0.000248,-0.000124,0.198,0.297,0.0,28,0,0.854,82.8,-32.4
2025-08-23T15:09:46.592Z,22.4312,70.0425,Jamnagar,988.92,-1.578,993.43,109.4,200.0,145.42,13.05,28.91,5.59,3.01,1.81,35.15,30.26,89.3,40.26,4.8,69.2,-59.58,0.000653,-0.000326,0.522,0.783,0.132,28,2,0.979,85.9,-42.6
2025-08-23T14:39:46.592Z,21.7638,72.2376,Bhavnagar,989.55,-1.662,992.51,107.89,160.3,124.93,7.23,28.75,5.4,2.93,1.73,35.22,30.14,87.4,31.83,5.1,66.8,-58.39,0.000613,-0.000306,0.49,0.736,0.032,28,2,0.906,86.4,-32.6
2025-08-23T14:09:46.592Z,20.8612,70.138,Veraval,985.57,-1.419,992.23,120.02,189.4,133.91,11.81,28.91,6.86,3.01,1.81,34.57,30.26,90.8,40.07,4.8,69.2,-59.61,0.000654,-0.000327,0.523,0.785,0.134,28,3,0.959,96.2,-45.9
2025-08-23T13:39:46.592Z,23.0225,72.5115,Ahmedabad Coast,988.79,-1.463,996.03,101.3,199.6,139.43,8.27,28.62,4.91,2.86,1.66,35.25,30.04,80.6,23.76,5.4,64.8,-57.41,0.00058,-0.00029,0.464,0.697,0.0,28,2,0.947,97.9,-43.6
2025-08-23T13:09:46.592Z,22.3429,71.1416,Gujarat Coast,1008.49,-0.539,1010.87,35.72,186.2,50.99,18.55,26.84,1.99,1.97,0.77,35.47,28.7,76.9,14.09,8.9,38.1,-44.04,0.000135,-6.7e-05,0.108,0.162,0.0,28,0,0.862,72.8,-42.9
2025-08-23T12:39:46.592Z,21.7181,69.6744,Porbandar,981.44,-0.808,989.66,130.54,204.4,157.39,5.23,29.31,7.75,3.21,2.01,35.43,30.56,93.4,35.34,4.0,75.2,-62.59,0.000753,-0.000376,0.602,0.904,0.382,30,3,0.858,75.1,-32.7
2025-08-23T12:09:46.592Z,22.3234,69.0069,Dwarka,990.3,-0.921,993.76,108.59,157.6,116.81,13.09,28.57,6.18,2.83,1.63,34.62,30.0,79.5,24.29,5.5,64.0,-56.99,0.000566,-0.000283,0.453,0.68,0.0,28,2,0.936,84.7,-41.0
2025-08-23T11:39:46.592Z,22.4672,70.1484,Jamnagar,979.37,-1.724,983.56,159.36,154.0,173.19,15.25,29.85,8.37,3.48,2.28,34.89,30.97,94.8,34.78,2.9,83.3,-66.66,0.000889,-0.000444,0.711,0.95,0.722,27,3,0.854,95.2,-33.0
2025-08-23T11:09:46.592Z,21.8425,72.1888,Bhavnagar,980.61,-1.603,988.74,146.24,160.5,162.49,16.7,29.41,8.01,3.26,2.06,34.82,30.63,86.6,38.64,3.8,76.7,-63.34,0.000778,-0.000389,0.623,0.934,0.445,29,3,0.96,92.4,-35.2
2025-08-23T10:39:46.592Z,20.8416,70.2048,Veraval,982.37,-0.807,990.14,128.45,176.3,166.09,14.19,29.21,6.44,3.16,1.95,35.16,30.48,91.9,32.93,4.2,73.6,-61.81,0.000727,-0.000364,0.582,0.873,0.318,31,3,0.937,99.6,-41.4
2025-08-23T10:09:46.592Z,23.093,72.6072,Ahmedabad Coast,997.45,-0.941,1002.4,66.7,164.2,98.78,17.05,27.78,4.6,2.44,1.24,35.06,29.41,78.1,28.14,7.0,52.1,-51.07,0.000369,-0.000184,0.295,0.443,0.0,28,1,0.859,80.9,-41.4
2025-08-23T09:39:46.592Z,22.2688,71.2262,Gujarat Coast,976.51,-1.631,980.71,161.86,162.8,197.96,10.77,30.08,8.48,3.59,2.39,34.59,31.14,96.8,41.78,2.4,86.8,-68.38,0.000946,-0.000473,0.757,0.95,0.865,25,3,0.951,76.7,-35.6
2025-08-23T09:09:46.592Z,21.5554,69.6568,Porbandar,1012.3,0.061,1014.14,37.56,151.0,39.94,12.32,26.56,1.94,1.83,0.63,35.09,28.5,72.6,-2.02,9.5,34.0,-41.98,6.6e-05,-3.3e-05,0.053,0.079,0.0,28,0,0.909,72.4,-45.1
2025-08-23T08:39:46.592Z,22.1834,69.0414,Dwarka,972.73,-1.611,981.77,157.5,169.1,208.56,13.44,30.17,7.87,3.64,2.44,35.04,31.2,94.6,40.98,2.3,88.1,-69.03,0.000968,-0.000484,0.774,0.95,0.919,25,3,0.987,97.9,-49.2
2025-08-23T08:09:46.592Z,22.506,70.0654,Jamnagar,991.54,-1.539,997.88,85.54,199.4,111.13,18.48,28.21,3.92,2.66,1.46,34.72,29.73,85.6,28.54,6.2,58.7,-54.34,0.000478,-0.000239,0.382,0.574,0.0,28,2,0.961,72.7,-44.1
2025-08-23T07:39:46.592Z,21.767,72.1693,Bhavnagar,1011.13,-0.646,1013.96,17.47,194.6,14.62,13.29,26.34,0.17,1.72,0.52,35.37,28.33,66.3,6.34,9.9,30.6,-40.32,1.1e-05,-5e-06,0.009,0.013,0.0,28,0,0.966,99.4,-42.4
2025-08-23T07:09:46.592Z,20.9154,70.2308,Veraval,1000.7,-1.182,1005.08,54.17,155.0,80.92,17.56,27.39,2.9,2.25,1.05,34.88,29.12,72.5,23.05,7.8,46.4,-48.21,0.000274,-0.000137,0.219,0.328,0.0,28,0,0.895,88.6,-35.0
2025-08-23T06:39:46.592Z,22.9338,72.497,Ahmedabad Coast,988.92,-0.959,994.54,108.61,160.8,119.28,8.23,28.47,4.72,2.79,1.59,34.51,29.93,87.0,22.5,5.6,62.6,-56.31,0.000544,-0.000272,0.435,0.653,0.0,28,2,0.868,78.8,-36.1
2025-08-23T06:09:46.592Z,22.2392,71.1776,Gujarat Coast,1002.33,-1.167,1004.35,57.25,164.4,78.4,8.32,27.43,2.69,2.27,1.06,35.31,29.15,81.9,5.84,7.7,46.9,-48.47,0.000282,-0.000141,0.226,0.339,0.0,28,1,0.868,75.0,-42.3
2025-08-23T05:39:46.592Z,21.5786,69.5789,Porbandar,1006.55,0.512,1011.06,32.94,198.1,52.16,10.76,26.72,1.18,1.91,0.71,34.65,28.61,73.9,0.85,9.2,36.3,-43.13,0.000104,-5.2e-05,0.083,0.125,0.0,28,0,0.95,90.8,-36.8
2025-08-23T05:09:46.592Z,22.2852,69.0508,Dwarka,1010.67,0.351,1012.19,20.35,150.0,23.27,12.15,26.5,1.27,1.8,0.6,34.63,28.45,66.6,-0.29,9.6,33.0,-41.52,5.1e-05,-2.5e-05,0.04,0.061,0.0,28,0,0.947,77.2,-41.3
2025-08-23T04:39:46.592Z,22.4768,70.0987,Jamnagar,1009.62,-0.067,1013.41,22.38,186.8,25.93,8.94,26.55,1.13,1.83,0.63,34.95,28.49,73.5,4.79,9.5,33.8,-41.91,6.4e-05,-3.2e-05,0.051,0.077,0.0,28,0,0.859,81.5,-37.9
2025-08-23T04:09:46.592Z,21.7061,72.1619,Bhavnagar,990.49,-1.641,993.64,108.06,192.6,122.25,15.37,28.61,6.48,2.86,1.66,35.47,30.03,86.9,34.39,5.4,64.7,-57.34,0.000578,-0.000289,0.462,0.694,0.0,28,2,0.901,91.3,-39.7
2025-08-23T03:39:46.592Z,20.9285,70.1994,Veraval,1009.99,-0.336,1012.54,29.99,159.1,41.38,7.02,26.48,1.77,1.79,0.59,35.19,28.43,72.6,-7.59,9.6,32.6,-41.32,4.4e-05,-2.2e-05,0.035,0.053,0.0,28,0,0.989,73.3,-45.0
2025-08-23T03:09:46.592Z,22.9796,72.6259,Ahmedabad Coast,1000.02,-1.138,1004.69,63.01,155.8,67.01,16.11,27.4,3.52,2.25,1.05,34.61,29.12,75.7,18.27,7.8,46.5,-48.24,0.000275,-0.000137,0.22,0.33,0.0,28,0,0.942,90.3,-40.1
2025-08-23T02:39:46.592Z,22.1955,71.1177,Gujarat Coast,1005.05,-1.214,1005.35,51.02,203.9,60.67,6.51,27.29,1.98,2.19,0.99,34.97,29.04,71.8,2.81,8.0,44.8,-47.4,0.000247,-0.000123,0.197,0.296,0.0,28,0,0.907,83.1,-33.8
2025-08-23T02:09:46.592Z,21.5755,69.57,Porbandar,1004.95,-1.186,1007.58,65.7,186.2,60.76,15.66,27.27,2.06,2.19,0.99,35.23,29.03,77.1,2.85,8.1,44.6,-47.28,0.000243,-0.000121,0.194,0.291,0.0,28,0,0.894,72.8,-46.7
2025-08-23T01:39:46.592Z,22.2019,68.9068,Dwarka,984.01,-2.116,989.62,137.01,182.5,157.22,11.51,29.3,6.81,3.2,2.0,35.05,30.55,89.2,40.01,4.0,74.9,-62.47,0.000749,-0.000375,0.599,0.899,0.373,30,3,0.853,85.8,-37.2
2025-08-23T01:09:46.592Z,22.5595,69.9969,Jamnagar,980.94,-2.116,988.37,130.24,175.8,163.28,13.14,29.34,7.79,3.22,2.02,35.23,30.58,84.8,45.31,3.9,75.6,-62.82,0.000761,-0.00038,0.608,0.913,0.402,30,3,0.972,70.3,-35.1
2025-08-23T00:39:46.592Z,21.7403,72.0977,Bhavnagar,975.22,-1.093,984.18,167.36,155.4,190.43,19.97,29.98,8.58,3.54,2.34,34.6,31.06,93.5,43.66,2.6,85.2,-67.58,0.000919,-0.00046,0.735,0.95,0.798,26,3,0.882,99.6,-45.2
2025-08-23T00:09:46.592Z,20.9514,70.2116,Veraval,995.04,-0.709,1001.84,85.99,161.5,87.8,8.72,27.96,4.29,2.53,1.33,35.02,29.55,75.7,28.33,6.7,54.9,-52.47,0.000416,-0.000208,0.332,0.499,0.0,28,1,0.877,74.7,-43.9
2025-08-22T23:39:46.593Z,23.0781,72.4896,Ahmedabad Coast,997.37,-0.915,999.78,80.01,174.3,97.28,17.43,28.05,4.75,2.58,1.38,35.37,29.61,85.2,13.95,6.5,56.3,-53.15,0.000438,-0.000219,0.351,0.526,0.0,28,1,0.963,74.9,-31.5
2025-08-22T23:09:46.593Z,22.2604,71.1521,Gujarat Coast,987.77,-0.943,993.62,103.95,162.3,130.25,8.02,28.65,5.06,2.88,1.67,35.27,30.06,89.3,19.56,5.3,65.2,-57.62,0.000587,-0.000294,0.47,0.705,0.0,28,2,0.976,78.6,-44.5
2025-08-22T22:39:46.593Z,21.736,69.6544,Porbandar,998.95,-0.305,1005.63,67.25,153.3,78.82,15.86,27.48,2.68,2.29,1.09,35.01,29.19,77.6,10.5,7.6,47.8,-48.88,0.000296,-0.000148,0.237,0.355,0.0,28,1,0.988,91.6,-40.4
2025-08-22T22:09:46.593Z,22.1434,69.0676,Dwarka,1010.11,-0.135,1014.25,29.01,196.0,18.26,16.77,26.42,0.71,1.76,0.56,35.19,28.39,75.1,10.07,9.8,31.9,-40.93,3.1e-05,-1.5e-05,0.025,0.037,0.0,28,0,0.893,84.7,-32.5
2025-08-22T21:39:46.593Z,22.4327,69.9865,Jamnagar,995.16,-0.492,997.49,98.44,187.0,120.04,15.72,28.26,4.13,2.68,1.48,35.02,29.77,81.1,25.23,6.1,59.3,-54.67,0.000489,-0.000244,0.391,0.587,0.0,28,2,0.935,93.0,-44.9
2025-08-22T21:09:46.593Z,21.8623,72.0953,Bhavnagar,988.81,-1.43,993.52,109.31,168.9,146.13,10.67,28.73,5.53,2.92,1.72,34.55,30.12,86.9,24.23,5.1,66.5,-58.25,0.000608,-0.000304,0.487,0.73,0.021,28,2,0.859,77.2,-47.4
2025-08-22T20:39:46.593Z,20.9584,70.1608,Veraval,1013.7,0.459,1012.6,22.58,166.1,35.44,5.84,26.4,0.7,1.75,0.55,34.82,28.38,74.7,10.01,9.8,31.5,-40.77,2.6e-05,-1.3e-05,0.021,0.031,0.0,28,0,0.97,75.4,-47.9
2025-08-22T20:09:46.593Z,23.0232,72.5419,Ahmedabad Coast,1003.55,-0.004,1007.22,56.96,201.6,78.51,19.03,27.27,2.41,2.19,0.98,34.84,29.03,73.3,12.62,8.1,44.5,-47.27,0.000242,-0.000121,0.194,0.291,0.0,28,0,0.965,99.7,-48.7
2025-08-22T19:39:46.593Z,22.203,71.2643,Gujarat Coast,1007.41,0.186,1010.42,48.19,182.7,67.17,5.51,26.97,2.17,2.03,0.83,34.73,28.8,69.9,8.87,8.7,40.0,-44.99,0.000166,-8.3e-05,0.133,0.2,0.0,28,0,0.906,79.2,-33.9
2025-08-22T19:09:46.593Z,21.7407,69.7231,Porbandar,982.69,-1.912,988.08,151.23,169.1,166.14,10.68,29.54,7.84,3.32,2.12,35.34,30.73,85.9,40.11,3.5,78.5,-64.27,0.000809,-0.000405,0.647,0.95,0.523,29,3,0.898,87.7,-33.8
2025-08-22T18:39:46.593Z,22.2206,68.993,Dwarka,977.4,-1.69,982.63,159.87,160.9,180.21,16.78,29.83,7.65,3.47,2.26,34.84,30.95,91.6,37.51,2.9,82.9,-66.47,0.000882,-0.000441,0.706,0.95,0.706,27,3,0.909,88.2,-35.7
2025-08-22T18:09:46.593Z,22.4381,70.0729,Jamnagar,978.4,-1.007,986.87,136.16,165.4,184.44,7.86,29.65,6.93,3.38,2.17,34.84,30.81,94.8,44.99,3.3,80.2,-65.11,0.000837,-0.000419,0.67,0.95,0.593,28,3,0.905,99.7,-43.1
2025-08-22T17:39:46.593Z,21.7929,72.1778,Bhavnagar,1004.85,-0.942,1006.64,58.79,183.8,71.06,9.59,27.19,2.84,2.14,0.94,35.46,28.97,76.8,9.54,8.2,43.3,-46.65,0.000222,-0.000111,0.177,0.266,0.0,28,0,0.993,79.4,-31.0
2025-08-22T17:09:46.593Z,21.0138,70.1643,Veraval,992.52,-0.359,997.66,92.41,188.8,106.84,13.43,28.15,4.85,2.63,1.43,35.5,29.69,76.6,26.98,6.3,57.8,-53.88,0.000463,-0.000231,0.37,0.555,0.0,28,2,0.908,82.8,-34.8
2025-08-22T16:39:46.593Z,23.0054,72.6688,Ahmedabad Coast,982.2,-1.402,989.09,137.29,201.6,172.2,14.96,29.41,7.62,3.25,2.05,34.76,30.63,87.6,38.53,3.8,76.6,-63.29,0.000776,-0.000388,0.621,0.932,0.441,29,3,0.882,78.9,-48.4
2025-08-22T16:09:46.593Z,22.193,71.1985,Gujarat Coast,987.95,-1.268,995.03,106.67,170.7,121.82,15.63,28.67,6.5,2.89,1.69,35.27,30.08,85.1,39.46,5.3,65.6,-57.79,0.000593,-0.000297,0.474,0.712,0.0,28,2,0.872,93.2,-36.5
2025-08-22T15:39:46.593Z,21.5678,69.5983,Porbandar,997.26,-0.736,1003.71,70.55,201.4,97.98,9.51,27.68,3.04,2.39,1.19,35.4,29.34,74.1,18.32,7.2,50.8,-50.39,0.000346,-0.000173,0.277,0.416,0.0,28,1,0.938,85.2,-48.9
